"trial_number","layer_from","layer_to","turnover","distance_in_meters"
520,3,12,0.151162790697674,376943.1528
520,3,13,0.202702702702703,455682.8693
520,3,14,0.130952380952381,455736.6729
520,4,5,0.192307692307692,190455.7312
520,4,6,0.177215189873418,190431.974
520,4,7,0.160919540229885,284225.063
520,4,8,0.175257731958763,284158.7826
520,4,9,0.217948717948718,336943.6391
520,4,10,0.180851063829787,337100.0413
520,4,11,0.1375,376842.1066
520,4,12,0.207317073170732,376876.5125
520,4,13,0.141025641025641,455616.6148
520,4,14,0.172839506172839,455670.4165
520,5,6,0.15,95.95512
520,5,7,0.219512195121951,116498.0882
520,5,8,0.177083333333333,116473.2763
520,5,9,0.205128205128205,173827.6658
520,5,10,0.170212765957447,173938.4686
520,5,11,0.153846153846154,200279.0495
520,5,12,0.166666666666667,200296.3813
520,5,13,0.142857142857143,274321.0892
520,5,14,0.205128205128205,274386.7194
520,6,7,0.219512195121951,116448.0545
520,6,8,0.177083333333333,116423.1775
520,6,9,0.236842105263158,173779.1593
520,6,10,0.25,173890.0276
520,6,11,0.168831168831169,200252.1231
520,6,12,0.113636363636364,200269.4864
520,6,13,0.205479452054795,274306.3841
520,6,14,0.146341463414634,274371.9913
520,7,8,0.163461538461538,95.901643
520,7,9,0.228915662650602,57391.05093
520,7,10,0.216494845360825,57507.0912
520,7,11,0.180722891566265,92943.79946
520,7,12,0.204545454545455,92982.62174
520,7,13,0.215189873417722,172702.2428
520,7,14,0.159090909090909,172748.3908
520,8,9,0.210526315789474,57421.1674
520,8,10,0.18018018018018,57537.41864
520,8,11,0.180851063829787,93016.48528
520,8,12,0.144230769230769,93055.34728
520,8,13,0.147368421052632,172778.5189
520,8,14,0.161616161616162,172824.6395
520,9,10,0.230769230769231,176.725963
520,9,11,0.194805194805195,52803.77965
520,9,12,0.176470588235294,52869.02752
520,9,13,0.267605633802817,129490.6054
520,9,14,0.2,129514.9474
520,10,11,0.173913043478261,52633.94478
520,10,12,0.137254901960784,52699.21787
520,10,13,0.247058823529412,129313.8797
520,10,14,0.178947368421053,129338.2219
520,11,12,0.142857142857143,70.701802
520,11,13,0.131578947368421,80115.5239
520,11,14,0.121951219512195,80155.97026
520,12,13,0.146341463414634,80069.46551
520,12,14,0.204819277108434,80109.96825
520,13,14,0.184210526315789,93.399466
521,1,2,0.226190476190476,505.679714
521,1,3,0.1875,305029.0863
521,1,4,0.1875,305014.2086
521,1,5,0.305555555555556,244126.1002
521,1,6,0.192307692307692,244218.2947
521,1,7,0.2,339317.6653
521,1,8,0.161616161616162,339340.9395
521,1,9,0.263157894736842,389041.2745
521,1,10,0.275862068965517,389081.6723
521,1,11,0.177215189873418,390021.0886
521,1,12,0.204819277108434,389999.5747
521,1,13,0.2,437366.7753
521,1,14,0.158536585365854,437457.0124
521,2,3,0.146067415730337,305483.51
521,2,4,0.186046511627907,305468.5845
521,2,5,0.147727272727273,244342.8621
521,2,6,0.176470588235294,244435.1061
521,2,7,0.224719101123595,339422.5451
521,2,8,0.207920792079208,339445.9549
521,2,9,0.211764705882353,389106.7971
521,2,10,0.204081632653061,389146.973
521,2,11,0.176470588235294,390018.2084
521,2,12,0.215909090909091,389996.6073
521,2,13,0.227848101265823,437285.0066
521,2,14,0.2,437375.2712
521,3,4,0.160493827160494,67.363151
521,3,5,0.223684210526316,190517.2168
521,3,6,0.108433734939759,190493.473
521,3,7,0.188235294117647,284291.92
521,3,8,0.117647058823529,284225.6416
521,3,9,0.158536585365854,337010.9202
521,3,10,0.122448979591837,337167.3216
521,3,11,0.194805194805195,376908.7486
521,3,12,0.178571428571429,376943.1528
521,3,13,0.186666666666667,455682.8693
521,3,14,0.146341463414634,455736.6729
521,4,5,0.309859154929577,190455.7312
521,4,6,0.179487179487179,190431.974
521,4,7,0.188235294117647,284225.063
521,4,8,0.212765957446809,284158.7826
521,4,9,0.172839506172839,336943.6391
521,4,10,0.122448979591837,337100.0413
521,4,11,0.164556962025316,376842.1066
521,4,12,0.192771084337349,376876.5125
521,4,13,0.202702702702703,455616.6148
521,4,14,0.160493827160494,455670.4165
521,5,6,0.213333333333333,95.95512
521,5,7,0.176470588235294,116498.0882
521,5,8,0.21505376344086,116473.2763
521,5,9,0.205128205128205,173827.6658
521,5,10,0.184782608695652,173938.4686
521,5,11,0.197368421052632,200279.0495
521,5,12,0.209876543209877,200296.3813
521,5,13,0.205479452054795,274321.0892
521,5,14,0.177215189873418,274386.7194
521,6,7,0.164705882352941,116448.0545
521,6,8,0.204301075268817,116423.1775
521,6,9,0.223684210526316,173779.1593
521,6,10,0.148936170212766,173890.0276
521,6,11,0.168831168831169,200252.1231
521,6,12,0.141176470588235,200269.4864
521,6,13,0.16,274306.3841
521,6,14,0.164556962025316,274371.9913
521,7,8,0.141509433962264,95.901643
521,7,9,0.2,57391.05093
521,7,10,0.158415841584158,57507.0912
521,7,11,0.192771084337349,92943.79946
521,7,12,0.232558139534884,92982.62174
521,7,13,0.2,172702.2428
521,7,14,0.202380952380952,172748.3908
521,8,9,0.138613861386139,57421.1674
521,8,10,0.214953271028037,57537.41864
521,8,11,0.142857142857143,93016.48528
521,8,12,0.166666666666667,93055.34728
521,8,13,0.112244897959184,172778.5189
521,8,14,0.163265306122449,172824.6395
521,9,10,0.21978021978022,176.725963
521,9,11,0.177215189873418,52803.77965
521,9,12,0.204819277108434,52869.02752
521,9,13,0.139240506329114,129490.6054
521,9,14,0.158536585365854,129514.9474
521,10,11,0.173913043478261,52633.94478
521,10,12,0.138613861386139,52699.21787
521,10,13,0.129032258064516,129313.8797
521,10,14,0.170212765957447,129338.2219
521,11,12,0.182926829268293,70.701802
521,11,13,0.144736842105263,80115.5239
521,11,14,0.15,80155.97026
521,12,13,0.175,80069.46551
521,12,14,0.137931034482759,80109.96825
521,13,14,0.155844155844156,93.399466
522,1,2,0.160919540229885,505.679714
522,1,3,0.105882352941176,305029.0863
522,1,4,0.189873417721519,305014.2086
522,1,5,0.226666666666667,244126.1002
522,1,6,0.223684210526316,244218.2947
522,1,7,0.19047619047619,339317.6653
522,1,8,0.151515151515152,339340.9395
522,1,9,0.217948717948718,389041.2745
522,1,10,0.208791208791209,389081.6723
522,1,11,0.194805194805195,390021.0886
522,1,12,0.2375,389999.5747
522,1,13,0.236111111111111,437366.7753
522,1,14,0.172839506172839,437457.0124
522,2,3,0.122222222222222,305483.51
522,2,4,0.174418604651163,305468.5845
522,2,5,0.164705882352941,244342.8621
522,2,6,0.176470588235294,244435.1061
522,2,7,0.175824175824176,339422.5451
522,2,8,0.163461538461538,339445.9549
522,2,9,0.133333333333333,389106.7971
522,2,10,0.193877551020408,389146.973
522,2,11,0.207317073170732,390018.2084
522,2,12,0.218390804597701,389996.6073
522,2,13,0.215189873417722,437285.0066
522,2,14,0.24390243902439,437375.2712
522,3,4,0.160493827160494,67.363151
522,3,5,0.179487179487179,190517.2168
522,3,6,0.1625,190493.473
522,3,7,0.123595505617978,284291.92
522,3,8,0.128712871287129,284225.6416
522,3,9,0.104651162790698,337010.9202
522,3,10,0.134020618556701,337167.3216
522,3,11,0.164556962025316,376908.7486
522,3,12,0.112359550561798,376943.1528
522,3,13,0.126582278481013,455682.8693
522,3,14,0.144578313253012,455736.6729
522,4,5,0.210526315789474,190455.7312
522,4,6,0.1625,190431.974
522,4,7,0.176470588235294,284225.063
522,4,8,0.1875,284158.7826
522,4,9,0.130952380952381,336943.6391
522,4,10,0.195652173913043,337100.0413
522,4,11,0.194805194805195,376842.1066
522,4,12,0.164705882352941,376876.5125
522,4,13,0.253521126760563,455616.6148
522,4,14,0.158536585365854,455670.4165
522,5,6,0.197368421052632,95.95512
522,5,7,0.180722891566265,116498.0882
522,5,8,0.178947368421053,116473.2763
522,5,9,0.148148148148148,173827.6658
522,5,10,0.213483146067416,173938.4686
522,5,11,0.2,200279.0495
522,5,12,0.2125,200296.3813
522,5,13,0.225352112676056,274321.0892
522,5,14,0.223684210526316,274386.7194
522,6,7,0.178571428571429,116448.0545
522,6,8,0.177083333333333,116423.1775
522,6,9,0.146341463414634,173779.1593
522,6,10,0.172043010752688,173890.0276
522,6,11,0.166666666666667,200252.1231
522,6,12,0.166666666666667,200269.4864
522,6,13,0.173333333333333,274306.3841
522,6,14,0.205128205128205,274371.9913
522,7,8,0.142857142857143,95.901643
522,7,9,0.147727272727273,57391.05093
522,7,10,0.148514851485149,57507.0912
522,7,11,0.166666666666667,92943.79946
522,7,12,0.22093023255814,92982.62174
522,7,13,0.20253164556962,172702.2428
522,7,14,0.174418604651163,172748.3908
522,8,9,0.127450980392157,57421.1674
522,8,10,0.192660550458716,57537.41864
522,8,11,0.204301075268817,93016.48528
522,8,12,0.19,93055.34728
522,8,13,0.159574468085106,172778.5189
522,8,14,0.25,172824.6395
522,9,10,0.15625,176.725963
522,9,11,0.192307692307692,52803.77965
522,9,12,0.162790697674419,52869.02752
522,9,13,0.184210526315789,129490.6054
522,9,14,0.170731707317073,129514.9474
522,10,11,0.173913043478261,52633.94478
522,10,12,0.210526315789474,52699.21787
522,10,13,0.235294117647059,129313.8797
522,10,14,0.193548387096774,129338.2219
522,11,12,0.2125,70.701802
522,11,13,0.225352112676056,80115.5239
522,11,14,0.207792207792208,80155.97026
522,12,13,0.205128205128205,80069.46551
522,12,14,0.282051282051282,80109.96825
522,13,14,0.232876712328767,93.399466
523,1,2,0.133333333333333,505.679714
523,1,3,0.160493827160494,305029.0863
523,1,4,0.119047619047619,305014.2086
523,1,5,0.121951219512195,244126.1002
523,1,6,0.177215189873418,244218.2947
523,1,7,0.160919540229885,339317.6653
523,1,8,0.128712871287129,339340.9395
523,1,9,0.217948717948718,389041.2745
523,1,10,0.208791208791209,389081.6723
523,1,11,0.226666666666667,390021.0886
523,1,12,0.207317073170732,389999.5747
523,1,13,0.141025641025641,437366.7753
523,1,14,0.104651162790698,437457.0124
523,2,3,0.159090909090909,305483.51
523,2,4,0.120879120879121,305468.5845
523,2,5,0.0989010989010989,244342.8621
523,2,6,0.0978260869565217,244435.1061
523,2,7,0.159574468085106,339422.5451
523,2,8,0.150943396226415,339445.9549
523,2,9,0.197674418604651,389106.7971
523,2,10,0.18,389146.973
523,2,11,0.0989010989010989,390018.2084
523,2,12,0.150537634408602,389996.6073
523,2,13,0.114942528735632,437285.0066
523,2,14,0.131868131868132,437375.2712
523,3,4,0.160493827160494,67.363151
523,3,5,0.210526315789474,190517.2168
523,3,6,0.207792207792208,190493.473
523,3,7,0.174418604651163,284291.92
523,3,8,0.212765957446809,284225.6416
523,3,9,0.25,337010.9202
523,3,10,0.222222222222222,337167.3216
523,3,11,0.164556962025316,376908.7486
523,3,12,0.178571428571429,376943.1528
523,3,13,0.186666666666667,455682.8693
523,3,14,0.158536585365854,455736.6729
523,4,5,0.15,190455.7312
523,4,6,0.1625,190431.974
523,4,7,0.147727272727273,284225.063
523,4,8,0.2,284158.7826
523,4,9,0.25,336943.6391
523,4,10,0.222222222222222,337100.0413
523,4,11,0.15,376842.1066
523,4,12,0.164705882352941,376876.5125
523,4,13,0.155844155844156,455616.6148
523,4,14,0.158536585365854,455670.4165
523,5,6,0.181818181818182,95.95512
523,5,7,0.151162790697674,116498.0882
523,5,8,0.166666666666667,116473.2763
523,5,9,0.207792207792208,173827.6658
523,5,10,0.148936170212766,173938.4686
523,5,11,0.153846153846154,200279.0495
523,5,12,0.168674698795181,200296.3813
523,5,13,0.115384615384615,274321.0892
523,5,14,0.148148148148148,274386.7194
523,6,7,0.162790697674419,116448.0545
523,6,8,0.228260869565217,116423.1775
523,6,9,0.236842105263158,173779.1593
523,6,10,0.197802197802198,173890.0276
523,6,11,0.213333333333333,200252.1231
523,6,12,0.152941176470588,200269.4864
523,6,13,0.189189189189189,274306.3841
523,6,14,0.189873417721519,274371.9913
523,7,8,0.21,95.901643
523,7,9,0.275,57391.05093
523,7,10,0.271739130434783,57507.0912
523,7,11,0.178571428571429,92943.79946
523,7,12,0.164835164835165,92982.62174
523,7,13,0.2,172702.2428
523,7,14,0.186046511627907,172748.3908
523,8,9,0.25,57421.1674
523,8,10,0.226415094339623,57537.41864
523,8,11,0.191489361702128,93016.48528
523,8,12,0.19,93055.34728
523,8,13,0.197802197802198,172778.5189
523,8,14,0.197916666666667,172824.6395
523,9,10,0.247191011235955,176.725963
523,9,11,0.24,52803.77965
523,9,12,0.282051282051282,52869.02752
523,9,13,0.184210526315789,129490.6054
523,9,14,0.230769230769231,129514.9474
523,10,11,0.2,52633.94478
523,10,12,0.277777777777778,52699.21787
523,10,13,0.22093023255814,129313.8797
523,10,14,0.193548387096774,129338.2219
523,11,12,0.197530864197531,70.701802
523,11,13,0.12987012987013,80115.5239
523,11,14,0.148148148148148,80155.97026
523,12,13,0.205128205128205,80069.46551
523,12,14,0.176470588235294,80109.96825
523,13,14,0.153846153846154,93.399466
524,1,2,0.186046511627907,505.679714
524,1,3,0.132530120481928,305029.0863
524,1,4,0.146341463414634,305014.2086
524,1,5,0.177215189873418,244126.1002
524,1,6,0.177215189873418,244218.2947
524,1,7,0.174418604651163,339317.6653
524,1,8,0.175257731958763,339340.9395
524,1,9,0.117647058823529,389041.2745
524,1,10,0.157894736842105,389081.6723
524,1,11,0.194805194805195,390021.0886
524,1,12,0.207317073170732,389999.5747
524,1,13,0.155844155844156,437366.7753
524,1,14,0.20253164556962,437457.0124
524,2,3,0.2,305483.51
524,2,4,0.259259259259259,305468.5845
524,2,5,0.188235294117647,244342.8621
524,2,6,0.188235294117647,244435.1061
524,2,7,0.238636363636364,339422.5451
524,2,8,0.232323232323232,339445.9549
524,2,9,0.197674418604651,389106.7971
524,2,10,0.216494845360825,389146.973
524,2,11,0.176470588235294,390018.2084
524,2,12,0.258823529411765,389996.6073
524,2,13,0.141176470588235,437285.0066
524,2,14,0.25609756097561,437375.2712
524,3,4,0.175,67.363151
524,3,5,0.148148148148148,190517.2168
524,3,6,0.1625,190493.473
524,3,7,0.188235294117647,284291.92
524,3,8,0.212765957446809,284225.6416
524,3,9,0.1875,337010.9202
524,3,10,0.157894736842105,337167.3216
524,3,11,0.179487179487179,376908.7486
524,3,12,0.178571428571429,376943.1528
524,3,13,0.126582278481013,455682.8693
524,3,14,0.158536585365854,455736.6729
524,4,5,0.134146341463415,190455.7312
524,4,6,0.177215189873418,190431.974
524,4,7,0.188235294117647,284225.063
524,4,8,0.175257731958763,284158.7826
524,4,9,0.117647058823529,336943.6391
524,4,10,0.222222222222222,337100.0413
524,4,11,0.194805194805195,376842.1066
524,4,12,0.222222222222222,376876.5125
524,4,13,0.186666666666667,455616.6148
524,4,14,0.172839506172839,455670.4165
524,5,6,0.179487179487179,95.95512
524,5,7,0.149425287356322,116498.0882
524,5,8,0.153061224489796,116473.2763
524,5,9,0.205128205128205,173827.6658
524,5,10,0.159574468085106,173938.4686
524,5,11,0.166666666666667,200279.0495
524,5,12,0.195121951219512,200296.3813
524,5,13,0.128205128205128,274321.0892
524,5,14,0.175,274386.7194
524,6,7,0.176470588235294,116448.0545
524,6,8,0.164948453608247,116423.1775
524,6,9,0.132530120481928,173779.1593
524,6,10,0.172043010752688,173890.0276
524,6,11,0.197368421052632,200252.1231
524,6,12,0.240506329113924,200269.4864
524,6,13,0.128205128205128,274306.3841
524,6,14,0.160493827160494,274371.9913
524,7,8,0.198019801980198,95.901643
524,7,9,0.186046511627907,57391.05093
524,7,10,0.24468085106383,57507.0912
524,7,11,0.151162790697674,92943.79946
524,7,12,0.177777777777778,92982.62174
524,7,13,0.170731707317073,172702.2428
524,7,14,0.2,172748.3908
524,8,9,0.173469387755102,57421.1674
524,8,10,0.150442477876106,57537.41864
524,8,11,0.204301075268817,93016.48528
524,8,12,0.166666666666667,93055.34728
524,8,13,0.159574468085106,172778.5189
524,8,14,0.161616161616162,172824.6395
524,9,10,0.206521739130435,176.725963
524,9,11,0.134146341463415,52803.77965
524,9,12,0.162790697674419,52869.02752
524,9,13,0.184210526315789,129490.6054
524,9,14,0.230769230769231,129514.9474
524,10,11,0.186813186813187,52633.94478
524,10,12,0.223404255319149,52699.21787
524,10,13,0.179775280898876,129313.8797
524,10,14,0.21978021978022,129338.2219
524,11,12,0.227848101265823,70.701802
524,11,13,0.208333333333333,80115.5239
524,11,14,0.120481927710843,80155.97026
524,12,13,0.146341463414634,80069.46551
524,12,14,0.234567901234568,80109.96825
524,13,14,0.168831168831169,93.399466
525,1,2,0.159090909090909,505.679714
525,1,3,0.189873417721519,305029.0863
525,1,4,0.160493827160494,305014.2086
525,1,5,0.120481927710843,244126.1002
525,1,6,0.1625,244218.2947
525,1,7,0.202380952380952,339317.6653
525,1,8,0.2,339340.9395
525,1,9,0.1875,389041.2745
525,1,10,0.157894736842105,389081.6723
525,1,11,0.179487179487179,390021.0886
525,1,12,0.25,389999.5747
525,1,13,0.155844155844156,437366.7753
525,1,14,0.144578313253012,437457.0124
525,2,3,0.146067415730337,305483.51
525,2,4,0.146067415730337,305468.5845
525,2,5,0.174418604651163,244342.8621
525,2,6,0.122222222222222,244435.1061
525,2,7,0.135416666666667,339422.5451
525,2,8,0.22,339445.9549
525,2,9,0.170454545454545,389106.7971
525,2,10,0.191919191919192,389146.973
525,2,11,0.204819277108434,390018.2084
525,2,12,0.148936170212766,389996.6073
525,2,13,0.127906976744186,437285.0066
525,2,14,0.170454545454545,437375.2712
525,3,4,0.132530120481928,67.363151
525,3,5,0.207792207792208,190517.2168
525,3,6,0.177215189873418,190493.473
525,3,7,0.147727272727273,284291.92
525,3,8,0.163265306122449,284225.6416
525,3,9,0.158536585365854,337010.9202
525,3,10,0.222222222222222,337167.3216
525,3,11,0.194805194805195,376908.7486
525,3,12,0.219512195121951,376943.1528
525,3,13,0.171052631578947,455682.8693
525,3,14,0.217948717948718,455736.6729
525,4,5,0.1625,190455.7312
525,4,6,0.148148148148148,190431.974
525,4,7,0.188235294117647,284225.063
525,4,8,0.151515151515152,284158.7826
525,4,9,0.1875,336943.6391
525,4,10,0.182795698924731,337100.0413
525,4,11,0.226666666666667,376842.1066
525,4,12,0.149425287356322,376876.5125
525,4,13,0.126582278481013,455616.6148
525,4,14,0.144578313253012,455670.4165
525,5,6,0.135802469135802,95.95512
525,5,7,0.162790697674419,116498.0882
525,5,8,0.189473684210526,116473.2763
525,5,9,0.146341463414634,173827.6658
525,5,10,0.211111111111111,173938.4686
525,5,11,0.166666666666667,200279.0495
525,5,12,0.192771084337349,200296.3813
525,5,13,0.157894736842105,274321.0892
525,5,14,0.253333333333333,274386.7194
525,6,7,0.176470588235294,116448.0545
525,6,8,0.164948453608247,116423.1775
525,6,9,0.220779220779221,173779.1593
525,6,10,0.197802197802198,173890.0276
525,6,11,0.166666666666667,200252.1231
525,6,12,0.192771084337349,200269.4864
525,6,13,0.27536231884058,274306.3841
525,6,14,0.205128205128205,274371.9913
525,7,8,0.174757281553398,95.901643
525,7,9,0.214285714285714,57391.05093
525,7,10,0.231578947368421,57507.0912
525,7,11,0.222222222222222,92943.79946
525,7,12,0.16304347826087,92982.62174
525,7,13,0.215189873417722,172702.2428
525,7,14,0.146067415730337,172748.3908
525,8,9,0.173469387755102,57421.1674
525,8,10,0.238095238095238,57537.41864
525,8,11,0.178947368421053,93016.48528
525,8,12,0.25,93055.34728
525,8,13,0.197802197802198,172778.5189
525,8,14,0.173469387755102,172824.6395
525,9,10,0.193548387096774,176.725963
525,9,11,0.192307692307692,52803.77965
525,9,12,0.216867469879518,52869.02752
525,9,13,0.216216216216216,129490.6054
525,9,14,0.156626506024096,129514.9474
525,10,11,0.173913043478261,52633.94478
525,10,12,0.247311827956989,52699.21787
525,10,13,0.193181818181818,129313.8797
525,10,14,0.21978021978022,129338.2219
525,11,12,0.225,70.701802
525,11,13,0.115384615384615,80115.5239
525,11,14,0.1625,80155.97026
525,12,13,0.1875,80069.46551
525,12,14,0.202380952380952,80109.96825
525,13,14,0.168831168831169,93.399466
526,1,2,0.2,505.679714
526,1,3,0.1875,305029.0863
526,1,4,0.217948717948718,305014.2086
526,1,5,0.287671232876712,244126.1002
526,1,6,0.189873417721519,244218.2947
526,1,7,0.24390243902439,339317.6653
526,1,8,0.15,339340.9395
526,1,9,0.215189873417722,389041.2745
526,1,10,0.180851063829787,389081.6723
526,1,11,0.192307692307692,390021.0886
526,1,12,0.19047619047619,389999.5747
526,1,13,0.2,437366.7753
526,1,14,0.263157894736842,437457.0124
526,2,3,0.202380952380952,305483.51
526,2,4,0.174418604651163,305468.5845
526,2,5,0.234567901234568,244342.8621
526,2,6,0.149425287356322,244435.1061
526,2,7,0.148936170212766,339422.5451
526,2,8,0.21,339445.9549
526,2,9,0.146067415730337,389106.7971
526,2,10,0.158415841584158,389146.973
526,2,11,0.222222222222222,390018.2084
526,2,12,0.139784946236559,389996.6073
526,2,13,0.170731707317073,437285.0066
526,2,14,0.2,437375.2712
526,3,4,0.175,67.363151
526,3,5,0.24,190517.2168
526,3,6,0.134146341463415,190493.473
526,3,7,0.188235294117647,284291.92
526,3,8,0.239130434782609,284225.6416
526,3,9,0.144578313253012,337010.9202
526,3,10,0.157894736842105,337167.3216
526,3,11,0.194805194805195,376908.7486
526,3,12,0.125,376943.1528
526,3,13,0.126582278481013,455682.8693
526,3,14,0.144578313253012,455736.6729
526,4,5,0.223684210526316,190455.7312
526,4,6,0.177215189873418,190431.974
526,4,7,0.216867469879518,284225.063
526,4,8,0.175257731958763,284158.7826
526,4,9,0.172839506172839,336943.6391
526,4,10,0.208791208791209,337100.0413
526,4,11,0.179487179487179,376842.1066
526,4,12,0.125,376876.5125
526,4,13,0.155844155844156,455616.6148
526,4,14,0.1875,455670.4165
526,5,6,0.26027397260274,95.95512
526,5,7,0.219512195121951,116498.0882
526,5,8,0.228260869565217,116473.2763
526,5,9,0.175,173827.6658
526,5,10,0.172043010752688,173938.4686
526,5,11,0.213333333333333,200279.0495
526,5,12,0.195121951219512,200296.3813
526,5,13,0.189189189189189,274321.0892
526,5,14,0.287671232876712,274386.7194
526,6,7,0.162790697674419,116448.0545
526,6,8,0.177083333333333,116423.1775
526,6,9,0.205128205128205,173779.1593
526,6,10,0.135416666666667,173890.0276
526,6,11,0.109756097560976,200252.1231
526,6,12,0.152941176470588,200269.4864
526,6,13,0.142857142857143,274306.3841
526,6,14,0.189873417721519,274371.9913
526,7,8,0.163461538461538,95.901643
526,7,9,0.186046511627907,57391.05093
526,7,10,0.193877551020408,57507.0912
526,7,11,0.151162790697674,92943.79946
526,7,12,0.177777777777778,92982.62174
526,7,13,0.142857142857143,172702.2428
526,7,14,0.259259259259259,172748.3908
526,8,9,0.185567010309278,57421.1674
526,8,10,0.203703703703704,57537.41864
526,8,11,0.166666666666667,93016.48528
526,8,12,0.155339805825243,93055.34728
526,8,13,0.197802197802198,172778.5189
526,8,14,0.185567010309278,172824.6395
526,9,10,0.180851063829787,176.725963
526,9,11,0.1625,52803.77965
526,9,12,0.176470588235294,52869.02752
526,9,13,0.139240506329114,129490.6054
526,9,14,0.170731707317073,129514.9474
526,10,11,0.161290322580645,52633.94478
526,10,12,0.15,52699.21787
526,10,13,0.166666666666667,129313.8797
526,10,14,0.180851063829787,129338.2219
526,11,12,0.197530864197531,70.701802
526,11,13,0.144736842105263,80115.5239
526,11,14,0.148148148148148,80155.97026
526,12,13,0.105882352941176,80069.46551
526,12,14,0.25,80109.96825
526,13,14,0.168831168831169,93.399466
527,1,2,0.172413793103448,505.679714
527,1,3,0.189873417721519,305029.0863
527,1,4,0.175,305014.2086
527,1,5,0.192307692307692,244126.1002
527,1,6,0.120481927710843,244218.2947
527,1,7,0.174418604651163,339317.6653
527,1,8,0.14,339340.9395
527,1,9,0.217948717948718,389041.2745
527,1,10,0.182795698924731,389081.6723
527,1,11,0.15,390021.0886
527,1,12,0.207317073170732,389999.5747
527,1,13,0.155844155844156,437366.7753
527,1,14,0.132530120481928,437457.0124
527,2,3,0.146067415730337,305483.51
527,2,4,0.172413793103448,305468.5845
527,2,5,0.216867469879518,244342.8621
527,2,6,0.134831460674157,244435.1061
527,2,7,0.197802197802198,339422.5451
527,2,8,0.207920792079208,339445.9549
527,2,9,0.211764705882353,389106.7971
527,2,10,0.18,389146.973
527,2,11,0.149425287356322,390018.2084
527,2,12,0.229885057471264,389996.6073
527,2,13,0.168674698795181,437285.0066
527,2,14,0.2,437375.2712
527,3,4,0.205128205128205,67.363151
527,3,5,0.177215189873418,190517.2168
527,3,6,0.134146341463415,190493.473
527,3,7,0.174418604651163,284291.92
527,3,8,0.151515151515152,284225.6416
527,3,9,0.217948717948718,337010.9202
527,3,10,0.182795698924731,337167.3216
527,3,11,0.15,376908.7486
527,3,12,0.207317073170732,376943.1528
527,3,13,0.1125,455682.8693
527,3,14,0.175,455736.6729
527,4,5,0.291666666666667,190455.7312
527,4,6,0.120481927710843,190431.974
527,4,7,0.122222222222222,284225.063
527,4,8,0.2,284158.7826
527,4,9,0.1875,336943.6391
527,4,10,0.134020618556701,337100.0413
527,4,11,0.164556962025316,376842.1066
527,4,12,0.222222222222222,376876.5125
527,4,13,0.141025641025641,455616.6148
527,4,14,0.175,455670.4165
527,5,6,0.15,95.95512
527,5,7,0.234567901234568,116498.0882
527,5,8,0.21505376344086,116473.2763
527,5,9,0.236842105263158,173827.6658
527,5,10,0.172043010752688,173938.4686
527,5,11,0.22972972972973,200279.0495
527,5,12,0.225,200296.3813
527,5,13,0.157894736842105,274321.0892
527,5,14,0.223684210526316,274386.7194
527,6,7,0.176470588235294,116448.0545
527,6,8,0.189473684210526,116423.1775
527,6,9,0.160493827160494,173779.1593
527,6,10,0.172043010752688,173890.0276
527,6,11,0.181818181818182,200252.1231
527,6,12,0.166666666666667,200269.4864
527,6,13,0.189189189189189,274306.3841
527,6,14,0.192307692307692,274371.9913
527,7,8,0.222222222222222,95.901643
527,7,9,0.228915662650602,57391.05093
527,7,10,0.258064516129032,57507.0912
527,7,11,0.2375,92943.79946
527,7,12,0.204545454545455,92982.62174
527,7,13,0.116279069767442,172702.2428
527,7,14,0.246913580246914,172748.3908
527,8,9,0.223404255319149,57421.1674
527,8,10,0.160714285714286,57537.41864
527,8,11,0.178947368421053,93016.48528
527,8,12,0.155339805825243,93055.34728
527,8,13,0.135416666666667,172778.5189
527,8,14,0.163265306122449,172824.6395
527,9,10,0.206521739130435,176.725963
527,9,11,0.148148148148148,52803.77965
527,9,12,0.25,52869.02752
527,9,13,0.139240506329114,129490.6054
527,9,14,0.158536585365854,129514.9474
527,10,11,0.148936170212766,52633.94478
527,10,12,0.197916666666667,52699.21787
527,10,13,0.129032258064516,129313.8797
527,10,14,0.170212765957447,129338.2219
527,11,12,0.182926829268293,70.701802
527,11,13,0.115384615384615,80115.5239
527,11,14,0.226666666666667,80155.97026
527,12,13,0.175,80069.46551
527,12,14,0.222222222222222,80109.96825
527,13,14,0.155844155844156,93.399466
528,1,2,0.226190476190476,505.679714
528,1,3,0.130952380952381,305029.0863
528,1,4,0.172839506172839,305014.2086
528,1,5,0.146341463414634,244126.1002
528,1,6,0.189873417721519,244218.2947
528,1,7,0.172413793103448,339317.6653
528,1,8,0.173469387755102,339340.9395
528,1,9,0.215189873417722,389041.2745
528,1,10,0.193548387096774,389081.6723
528,1,11,0.192307692307692,390021.0886
528,1,12,0.202380952380952,389999.5747
528,1,13,0.25,437366.7753
528,1,14,0.2,437457.0124
528,2,3,0.172413793103448,305483.51
528,2,4,0.159090909090909,305468.5845
528,2,5,0.188235294117647,244342.8621
528,2,6,0.160919540229885,244435.1061
528,2,7,0.184782608695652,339422.5451
528,2,8,0.161904761904762,339445.9549
528,2,9,0.170454545454545,389106.7971
528,2,10,0.191919191919192,389146.973
528,2,11,0.162790697674419,390018.2084
528,2,12,0.241379310344828,389996.6073
528,2,13,0.25974025974026,437285.0066
